goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ageCode,ageDesc,sexCode,sexDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2011,value_2014,value_2017,value_latest_year,latest_year,ObjectId
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,682,Saudi Arabia,145,Western Asia,Country,SAU,1,44.54763347,24.12594211,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,"[2011]: The sample includes only Saudi Arabians and Arab expatriates. The excluded population represents approximately 20% of the total adult population. Gender-matched sampling was used during the final stage of selection. // [2014,2017]: Global Findex data include only Saudi nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,15.23,61.15,58.17,58.17,2017,689
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,682,Saudi Arabia,145,Western Asia,Country,SAU,1,44.54763347,24.12594211,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,"[2011]: The sample includes only Saudi Arabians and Arab expatriates. The excluded population represents approximately 20% of the total adult population. Gender-matched sampling was used during the final stage of selection. // [2014,2017]: Global Findex data include only Saudi nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,46.42,69.41,71.7,71.7,2017,690
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,686,Senegal,11,Western Africa,Country,SEN,1,-14.46636926,14.35920905,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,[2014]: Stratification by geography began in 2013. The sample has a larger- than- expected proportion of respondents who have reported completing secondary education when compared with the data used for post-stratification weighting.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,6.24,19.93,46.72,46.72,2017,691
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,686,Senegal,11,Western Africa,Country,SEN,1,-14.46636926,14.35920905,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,[2014]: Stratification by geography began in 2013. The sample has a larger- than- expected proportion of respondents who have reported completing secondary education when compared with the data used for post-stratification weighting.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,5.45,11.4,38.45,38.45,2017,692
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,686,Senegal,11,Western Africa,Country,SEN,1,-14.46636926,14.35920905,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,[2014]: Stratification by geography began in 2013. The sample has a larger- than- expected proportion of respondents who have reported completing secondary education when compared with the data used for post-stratification weighting.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,5.82,15.42,42.34,42.34,2017,693
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,688,Serbia,39,Southern Europe,Country,SRB,1,20.805876,44.03145697,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,62.11,83.23,72.88,72.88,2017,694
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,688,Serbia,39,Southern Europe,Country,SRB,1,20.805876,44.03145697,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,62.32,82.97,70.13,70.13,2017,695
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,688,Serbia,39,Southern Europe,Country,SRB,1,20.805876,44.03145697,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,62.22,83.09,71.44,71.44,2017,696
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,690,Seychelles,14,Eastern Africa,Country,SYC,1,55.46561591,-4.678053059,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,697
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,690,Seychelles,14,Eastern Africa,Country,SYC,1,55.46561591,-4.678053059,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,698
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,690,Seychelles,14,Eastern Africa,Country,SYC,1,55.46561591,-4.678053059,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,699
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,694,Sierra Leone,11,Western Africa,Country,SLE,1,-11.78306584,8.568604164,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,18.05,18.93,24.77,24.77,2017,700
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,694,Sierra Leone,11,Western Africa,Country,SLE,1,-11.78306584,8.568604164,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,12.8,12.5,15.36,15.36,2017,701
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,694,Sierra Leone,11,Western Africa,Country,SLE,1,-11.78306584,8.568604164,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,15.34,15.58,19.81,19.81,2017,702
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,[2014]: The sample excludes households in condominiums and bungalows were excluded due to restriced access. This exclusion represents approximately 6% of the population. // [2017]: Global Findex data exclude 7 percent of condominium dwellers. About 14 percent of the population were living in condominiums as of 2016.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,98.23,96.64,99.68,99.68,2017,703
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,[2014]: The sample excludes households in condominiums and bungalows were excluded due to restriced access. This exclusion represents approximately 6% of the population. // [2017]: Global Findex data exclude 7 percent of condominium dwellers. About 14 percent of the population were living in condominiums as of 2016.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,98.21,96.07,96.31,96.31,2017,704
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,[2014]: The sample excludes households in condominiums and bungalows were excluded due to restriced access. This exclusion represents approximately 6% of the population. // [2017]: Global Findex data exclude 7 percent of condominium dwellers. About 14 percent of the population were living in condominiums as of 2016.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,98.22,96.35,97.93,97.93,2017,705
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,703,Slovakia,151,Eastern Europe,Country,SVK,1,19.48495604,48.70741446,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,80.33,74.29,85.32,85.32,2017,706
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,703,Slovakia,151,Eastern Europe,Country,SVK,1,19.48495604,48.70741446,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,78.92,79.97,83.13,83.13,2017,707
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,703,Slovakia,151,Eastern Europe,Country,SVK,1,19.48495604,48.70741446,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,79.58,77.24,84.18,84.18,2017,708
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,704,Viet Nam,35,South-Eastern Asia,Country,VNM,1,105.802499,10.09643079,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,"[2014]: The following provinces were excluded from the sample: Thanh Hoa, Ha Tinh, Quang Binh, Dak Lak, An Giang, Kien Giang. The excluded areas represent approximately 12% of the total population. // [2017]: Global Findex data exclude 11 provinces: An Giang, Dac Lak, Dien Bien, Gia Lai, Ha Giang, Ha Tinh, Kien Giang, Kon Tum, Nghe An, Quang Binh, and Thanh Hoa. The excluded areas represent about 19 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,24,29.82,31.21,31.21,2017,709
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,704,Viet Nam,35,South-Eastern Asia,Country,VNM,1,105.802499,10.09643079,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,"[2014]: The following provinces were excluded from the sample: Thanh Hoa, Ha Tinh, Quang Binh, Dak Lak, An Giang, Kien Giang. The excluded areas represent approximately 12% of the total population. // [2017]: Global Findex data exclude 11 provinces: An Giang, Dac Lak, Dien Bien, Gia Lai, Ha Giang, Ha Tinh, Kien Giang, Kon Tum, Nghe An, Quang Binh, and Thanh Hoa. The excluded areas represent about 19 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,18.91,32.03,30.42,30.42,2017,710
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,704,Viet Nam,35,South-Eastern Asia,Country,VNM,1,105.802499,10.09643079,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,"[2014]: The following provinces were excluded from the sample: Thanh Hoa, Ha Tinh, Quang Binh, Dak Lak, An Giang, Kien Giang. The excluded areas represent approximately 12% of the total population. // [2017]: Global Findex data exclude 11 provinces: An Giang, Dac Lak, Dien Bien, Gia Lai, Ha Giang, Ha Tinh, Kien Giang, Kon Tum, Nghe An, Quang Binh, and Thanh Hoa. The excluded areas represent about 19 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,21.37,30.95,30.8,30.8,2017,711
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,705,Slovenia,39,Southern Europe,Country,SVN,1,14.82209486,46.11958061,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,96.06,97.53,98.16,98.16,2017,712
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,705,Slovenia,39,Southern Europe,Country,SVN,1,14.82209486,46.11958061,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,98.11,96.98,96.94,96.94,2017,713
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,705,Slovenia,39,Southern Europe,Country,SVN,1,14.82209486,46.11958061,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,97.14,97.24,97.53,97.53,2017,714
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,706,Somalia,14,Eastern Africa,Country,SOM,1,46.20367477,4.406485729,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,"The regions of Hiiran, Bay, Bakool, and Middle Juba are fully excluded due to the prevailing security situation. Other exclusions include isolated areas along the Somaliland/Puntland border in Sanaag, Sool, and Toghdeer, as well as parts of Bari region due to criminal activity there. In South Central Somalia, parts of Gedo and Muduq provinces were excluded due to Al-Shabab insurgent movements. Excluded areas represent approximately 32% of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,,43.57,,43.57,2014,715
